Name,New team offseason 21,CSW%,F-Strike%,RE24,WAR,K-BB%,Year,CSW%Diff,F-Strike%Diff,RE24Diff,WARDiff,K-BB%Diff
Lucas Sims,No,34.58,57.1,0.39,0.26,29.660000000000004,2021,8.93,-3.1499999999999986,0.565,0.31,31.360000000000003
Luis Avilan,,19.4,51.9,-5.65,-0.1,3.7,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Castillo,No,27.65,59.66666666666666,1.365,0.65,14.433333333333335,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Castillo,No,28.3,60.92,3.526,0.76,19.880000000000003,2022,0.6500000000000021,1.2533333333333445,2.1609999999999996,0.10999999999999999,5.446666666666667
Luis Castillo (DET),Yes,24.65,47.8,1.415,0.05,35.55,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Cessa,No,24.933333333333334,59.05,-0.7783333333333334,0.0,4.4,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Cessa,No,28.6,60.41666666666666,1.6,0.15,11.483333333333334,2021,3.666666666666668,1.36666666666666,2.3783333333333334,0.15,7.083333333333334
Luis Frias,No,23.75,64.05,-1.785,-0.1,-6.3500000000000005,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Frias,No,26.5,75.0,-0.2,-0.1,-12.5,2021,2.75,10.950000000000003,1.585,-0.0,-6.1499999999999995
Luis Garcia,No,31.22222222222222,61.06666666666667,2.671111111111111,0.4222222222222222,19.766666666666666,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Garcia,No,28.6,58.28333333333333,0.4766666666666665,0.35,17.183333333333334,2022,-2.62222222222222,-2.7833333333333385,-2.1944444444444446,-0.07222222222222224,-2.583333333333332
Luis Garcia (SDP),Yes,29.65,59.61666666666667,0.0766666666666665,0.25,20.1,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Gil,No,27.700000000000003,55.05,3.3600000000000003,0.2499999999999999,14.75,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Gil,No,28.9,68.4,-2.12,0.2,15.8,2022,1.1999999999999957,13.350000000000009,-5.48,-0.04999999999999988,1.0500000000000007
Luis Gonzalez,No,13.9,53.333333333333336,-0.4866666666666666,0.0,-1.6666666666666667,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Guillorme,,18.8,71.4,-1.48,0.0,-14.3,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Madero,,27.325,64.825,-1.2925,-0.075,-3.7,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Ortiz,No,31.6,63.8,0.03,0.3,10.1,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Ortiz (SFG),Yes,28.0,60.6,2.54,0.1,9.1,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Oviedo,,30.58333333333333,51.15,-2.546666666666667,-0.0666666666666666,6.733333333333333,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Patino,No,29.075000000000003,74.45,-1.9325,-0.15,-0.6000000000000003,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Patino,No,24.4,57.06,-0.476,0.14,16.66,2021,-4.675000000000004,-17.39,1.4565000000000001,0.29000000000000004,17.26
Luis Perdomo,No,28.1,63.2,2.115,-0.05,8.4,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Severino,No,28.6,63.6,3.3,0.2,31.8,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Luis Severino,No,27.380000000000003,66.02000000000001,2.664,0.3,18.1,2022,-1.2199999999999989,2.420000000000009,-0.6359999999999997,0.09999999999999998,-13.7
Luis Torrens,No,14.25,60.0,-0.56,-0.05,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Luke Bard,No,25.866666666666664,74.03333333333333,1.2566666666666666,-0.0333333333333333,3.133333333333333,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Luke Barker,No,27.8,63.2,-2.93,-0.1,15.8,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Luke Farrell,No,26.450000000000003,60.0,-1.185,-0.05,9.15,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Luke Farrell,No,29.85,56.66666666666666,0.175,-0.0249999999999999,6.35,2021,3.3999999999999986,-3.333333333333343,1.36,0.025000000000000102,-2.8000000000000007
Luke Jackson,,26.98333333333333,55.91666666666666,2.651666666666667,0.1,15.266666666666666,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Luke Maile,,20.0,80.0,-0.48,-0.1,0.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Luke Weaver,No,27.766666666666666,63.3,0.05,0.2333333333333333,15.9,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Luke Weaver,No,23.54,60.620000000000005,-2.318,0.08,12.44,2022,-4.226666666666667,-2.6799999999999926,-2.368,-0.15333333333333332,-3.460000000000001
Mac Sceroler,,26.55,52.15,-5.84,-0.15,9.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
MacKenzie Gore,No,25.95,59.675,0.0675000000000001,0.275,10.525,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Madison Bumgarner,No,24.0,61.36666666666667,-2.8349999999999995,0.0833333333333333,8.75,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Madison Bumgarner,No,29.21666666666667,63.86666666666667,-1.0016666666666665,0.25,14.166666666666666,2021,5.216666666666669,2.5,1.833333333333333,0.16666666666666669,5.416666666666666
Manny Banuelos,No,26.425,65.7,-0.3325,0.075,11.575,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Manny Barreda,,22.9,78.6,-3.35,-0.1,0.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Manuel Rodriguez,No,36.833333333333336,62.20000000000001,-3.2,-0.1,21.566666666666663,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Manuel Rodriguez,No,23.0,56.0,-0.6000000000000001,-0.0999999999999999,0.25,2022,-13.833333333333336,-6.20000000000001,2.6,1.1102230246251565e-16,-21.316666666666663
Marco Gonzales,No,26.04,62.66,1.282,0.16,11.18,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Marco Gonzales,No,23.75,62.3,-2.606666666666667,0.0,7.416666666666667,2022,-2.289999999999999,-0.35999999999999943,-3.888666666666667,-0.16,-3.7633333333333328
Marcos Diplan,No,26.0,60.3,-0.88,-0.15,7.199999999999999,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Marcos Diplan,No,24.55,38.6,-0.52,0.05,6.5,2022,-1.4499999999999993,-21.699999999999996,0.36,0.2,-0.6999999999999993
Marcus Stroman,Yes,28.25,62.03333333333333,2.5683333333333334,0.5833333333333334,15.466666666666669,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Marcus Stroman,Yes,28.116666666666664,65.39999999999999,1.6033333333333333,0.3499999999999999,16.383333333333333,2022,-0.1333333333333364,3.36666666666666,-0.9650000000000001,-0.23333333333333345,0.9166666666666643
Mark Appel,No,24.933333333333334,48.333333333333336,1.07,0.0333333333333333,6.033333333333334,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Mark Leiter,No,29.116666666666664,60.76666666666667,-0.18,0.0166666666666666,19.15,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Mark Melancon,No,27.383333333333336,64.55,1.3533333333333335,0.2,13.4,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Mark Melancon,No,25.133333333333336,62.26666666666667,-1.6433333333333335,0.0666666666666666,5.766666666666667,2022,-2.25,-2.2833333333333243,-2.996666666666667,-0.13333333333333341,-7.633333333333334
Martin Perez,No,26.566666666666663,61.75,-1.7183333333333335,0.1166666666666666,12.683333333333332,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Martin Perez,No,27.366666666666664,62.91666666666666,3.5683333333333334,0.65,12.333333333333334,2022,0.8000000000000007,1.1666666666666572,5.286666666666667,0.5333333333333334,-0.34999999999999787
Marwin Gonzalez,No,25.0,100.0,0.72,0.0,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Marwin Gonzalez,No,9.1,33.3,0.57,0.0,0.0,2021,-15.9,-66.7,-0.15000000000000002,-0.0,-0.0
Mason Thompson,No,28.275,66.4,-1.0975,-0.0249999999999999,7.35,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Mason Thompson,No,25.275,56.7,1.355,0.025,11.025,2022,-3.0,-9.700000000000003,2.4524999999999997,0.049999999999999906,3.6750000000000007
Matt Andriese,,25.23333333333333,61.7,-2.2783333333333333,0.05,19.15,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Barnes,No,28.65,62.75,-0.2025000000000001,0.05,6.95,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Barnes,No,33.016666666666666,68.01666666666667,0.3350000000000002,0.2666666666666666,26.7,2021,4.366666666666667,5.266666666666666,0.5375000000000003,0.21666666666666662,19.75
Matt Batten,No,25.8,75.0,-0.035,-0.05,12.5,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Brash,No,31.94,58.38,0.5840000000000002,0.1399999999999999,12.6,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Bush,No,33.55,58.35,-0.4599999999999999,-0.15,27.35,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Bush,No,33.73333333333333,64.75,-0.1616666666666666,-0.0166666666666666,22.9,2022,0.18333333333333002,6.399999999999999,0.29833333333333334,0.1333333333333334,-4.450000000000003
Matt Carpenter,,23.1,33.3,-0.79,0.0,0.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Dermody,No,23.1,57.1,-1.55,0.0,-14.3,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Duffy,,20.0,,0.24,0.0,0.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Foster,No,22.866666666666664,64.11666666666666,-0.4566666666666666,0.0166666666666666,13.033333333333331,2022,-0.0,,-0.0,-0.0,-0.0
Matt Foster,No,24.433333333333334,51.26666666666666,-0.965,0.0,14.75,2021,1.56666666666667,-12.850000000000001,-0.5083333333333333,-0.0166666666666666,1.7166666666666686
Matt Gage,No,28.9,56.75,1.785,0.0,17.5,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Harvey,,23.666666666666668,65.2,-4.203333333333333,0.3333333333333333,9.083333333333334,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Koch,No,25.0,52.6,-2.1,-0.2,10.5,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Manning,No,24.633333333333336,60.1,1.4866666666666666,0.3666666666666667,11.366666666666667,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Manning,No,24.125,63.4,-3.02,0.2,6.0,2021,-0.5083333333333364,3.299999999999997,-4.506666666666667,-0.16666666666666669,-5.366666666666667
Matt Moore,Yes,29.3,59.333333333333336,1.55,0.2,14.616666666666667,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Moore,Yes,23.46666666666667,59.26666666666667,-2.688333333333333,-0.0499999999999999,6.966666666666666,2021,-5.833333333333332,-0.06666666666666288,-4.238333333333333,-0.24999999999999992,-7.650000000000001
Matt Peacock,No,30.0,63.23333333333333,-1.8716666666666668,-0.0333333333333333,16.349999999999998,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Peacock,No,27.03333333333333,64.33333333333333,-1.0733333333333333,-0.0333333333333333,4.233333333333333,2022,-2.9666666666666686,1.1000000000000014,0.7983333333333336,-0.0,-12.116666666666664
Matt Reynolds,No,14.3,88.9,-2.67,0.0,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Shoemaker,,24.633333333333336,63.8,-7.399999999999999,-0.2333333333333333,3.966666666666667,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Strahm,No,28.6,63.28333333333333,0.0133333333333332,0.0833333333333333,20.433333333333334,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Strahm,No,25.0,61.1,-3.48,0.1,8.3,2021,-3.6000000000000014,-2.18333333333333,-3.493333333333333,0.016666666666666705,-12.133333333333333
Matt Swarmer,No,26.73333333333333,47.76666666666667,-2.783333333333333,-0.2333333333333333,7.333333333333333,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Wisler,No,34.333333333333336,60.4,-0.5983333333333333,0.1999999999999999,25.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Matt Wisler,No,27.18,60.120000000000005,-0.136,0.02,13.139999999999995,2022,-7.153333333333336,-0.27999999999999403,0.46233333333333326,-0.1799999999999999,-11.860000000000005
Matthew Boyd,Yes,31.8,64.2,4.46,0.1,9.4,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Matthew Boyd,Yes,26.48,72.44000000000001,0.534,0.3,14.28,2021,-5.32,8.240000000000009,-3.926,0.19999999999999998,4.879999999999999
Matthew Festa,No,31.166666666666668,58.9,-0.49,9.251858538542969e-18,22.616666666666664,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Matthew Liberatore,No,26.0,55.66,-1.114,0.0,8.280000000000001,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Mauricio Llovera,No,29.925,60.625,0.535,0.0,17.25,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Mauricio Llovera,No,26.450000000000003,58.35,-1.135,-0.15,7.5,2021,-3.474999999999998,-2.2749999999999986,-1.67,-0.15,-9.75
Max Castillo,No,27.05,64.5,-1.8725000000000005,-0.025,15.6,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Max Fried,No,28.05,63.81666666666666,4.1000000000000005,0.65,16.983333333333334,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Max Fried,No,27.633333333333336,61.73333333333333,6.868333333333333,0.85,19.21666666666667,2022,-0.4166666666666643,-2.0833333333333357,2.7683333333333326,0.19999999999999996,2.2333333333333343
Max Kranick,No,24.5,54.9,-2.3675,0.15,9.6,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Max Kranick,No,21.1,52.6,2.9,0.2,5.3,2022,-3.3999999999999986,-2.299999999999997,5.2675,0.05000000000000002,-4.3
Max Meyer,No,28.1,73.1,-1.36,-0.1,15.4,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Max Scherzer,Yes,31.566666666666663,63.15,6.489999999999999,0.9,28.05,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Max Scherzer,Yes,30.8,65.88,6.037999999999999,0.9,26.58,2022,-0.7666666666666622,2.729999999999997,-0.45199999999999996,-0.0,-1.4700000000000024
Max Schrock,No,3.8,70.0,-4.49,-0.1,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Max Schrock,No,19.65,66.7,0.265,0.0,16.65,2021,15.849999999999998,-3.299999999999997,4.755,0.1,16.65
Merrill Kelly,No,26.65,62.18333333333334,3.971666666666666,0.5833333333333334,14.15,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Merrill Kelly,No,25.55,61.78333333333334,-0.1,0.3999999999999999,11.933333333333332,2021,-1.0999999999999979,-0.3999999999999986,-4.071666666666665,-0.18333333333333346,-2.2166666666666686
Michael A. Taylor,No,29.7,61.5,-1.01,-0.1,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Michael Feliz,No,29.25,60.2,-0.98,-0.025,13.45,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Michael Feliz,No,31.1,46.2,-0.21,-0.1,15.4,2022,1.8500000000000014,-14.0,0.77,-0.07500000000000001,1.950000000000001
Michael Fulmer,No,27.71666666666667,54.56666666666666,0.5166666666666667,0.0999999999999999,12.483333333333334,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Michael Fulmer,No,30.416666666666668,62.41666666666666,0.91,0.25,26.15,2021,2.6999999999999993,7.849999999999994,0.3933333333333333,0.1500000000000001,13.666666666666664
Michael Grove,No,20.725,53.25,-1.81,0.0,3.5,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Michael Kelly,No,29.55,75.0,0.5,0.0,18.75,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Michael King,No,29.6,66.17999999999999,1.4860000000000002,0.14,19.14,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Michael King,No,34.65,63.875,2.76,0.425,24.775,2022,5.049999999999997,-2.3049999999999926,1.2739999999999996,0.285,5.634999999999998
Michael Kopech,No,27.2,56.98333333333333,0.645,0.1999999999999999,10.233333333333334,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Michael Kopech,No,33.239999999999995,62.94000000000001,1.1,0.36,27.28,2021,6.039999999999996,5.956666666666685,0.45500000000000007,0.1600000000000001,17.046666666666667
Michael Lorenzen,No,26.06,63.720000000000006,-0.0280000000000001,0.22,9.26,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Michael Lorenzen,No,28.5,79.46666666666667,-0.2933333333333333,0.0666666666666666,8.966666666666667,2021,2.4400000000000013,15.746666666666663,-0.2653333333333332,-0.1533333333333334,-0.293333333333333
Michael Pineda,Yes,23.4,61.8,-1.825,-0.075,8.325,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Michael Pineda,Yes,27.666666666666668,69.26666666666667,1.09,0.2333333333333333,14.05,2021,4.266666666666669,7.466666666666669,2.915,0.3083333333333333,5.725000000000001
Michael Plassmeyer,No,43.35,67.5,0.545,0.0,22.5,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Michael Rucker,No,25.133333333333336,56.8,-2.9,-0.0666666666666666,10.466666666666669,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Michael Rucker,No,25.3,55.16666666666666,0.3066666666666666,0.0,14.1,2022,0.1666666666666643,-1.63333333333334,3.2066666666666666,0.0666666666666666,3.633333333333331
Michael Wacha,Yes,24.883333333333336,69.14999999999999,-1.4316666666666666,0.1999999999999999,16.8,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Michael Wacha,Yes,24.62,60.260000000000005,2.416,0.32,13.72,2022,-0.2633333333333354,-8.889999999999986,3.8476666666666666,0.1200000000000001,-3.08
Michel Baez,No,15.7,50.0,0.46,0.0,25.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Mickey Jannis,,26.8,61.9,-5.29,-0.2,-14.3,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Miguel Aguilar,,23.133333333333336,44.7,0.2633333333333333,0.0333333333333333,1.566666666666665,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Miguel Castro,No,30.21666666666667,52.88333333333333,0.6900000000000001,0.0166666666666666,11.3,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Miguel Castro,No,30.74,58.52,-0.294,0.02,10.1,2022,0.5233333333333299,5.63666666666667,-0.984,0.0033333333333334,-1.200000000000001
Miguel Del Pozo,,34.86666666666667,81.06666666666666,0.1733333333333333,0.0333333333333333,8.433333333333334,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Miguel Diaz,No,28.15,64.3,1.2825,0.0,16.05,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Miguel Diaz,No,28.6,42.9,1.08,0.0,7.1,2022,0.45000000000000284,-21.4,-0.2024999999999999,-0.0,-8.950000000000001
Miguel Sanchez,No,25.9,61.475,-0.8500000000000001,-0.05,8.5,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Miguel Sanchez,No,29.65,59.05,-0.965,-0.15,2.8,2022,3.75,-2.4250000000000043,-0.11499999999999988,-0.09999999999999999,-5.7
Miguel Yajure,No,26.7,43.76666666666667,-2.063333333333333,-0.1333333333333333,9.000000000000002,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Miguel Yajure,No,19.74,67.05,-2.548,-0.06,-3.98,2022,-6.960000000000001,23.283333333333324,-0.484666666666667,0.0733333333333333,-12.980000000000002
Mike Baumann,No,20.5,60.0,-5.07,-0.2,-2.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Mike Baumann,No,22.125,65.4,-0.4125,0.075,11.45,2022,1.625,5.400000000000006,4.657500000000001,0.275,13.45
Mike Brosseau,No,15.4,45.0,0.92,0.0,-10.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Mike Clevinger,No,26.64,60.220000000000006,0.5840000000000002,0.1,13.02,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Mike Fiers,,21.7,68.5,-1.84,-0.15,2.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Mike Foltynewicz,,25.683333333333334,61.98333333333333,-2.333333333333333,-0.0999999999999999,10.283333333333331,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Mike Ford,No,6.7,60.0,-1.49,-0.1,-20.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Mike Freeman,,75.0,100.0,0.12,0.0,100.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Mike Kickham,,20.0,58.3,-1.96,-0.1,8.3,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Mike Mayers,No,25.425,56.625,-2.8625,-0.25,10.325,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Mike Mayers,No,29.08333333333333,60.4,0.2700000000000001,0.1333333333333333,19.78333333333333,2021,3.658333333333328,3.7749999999999986,3.1325,0.3833333333333333,9.458333333333332
Mike Minor,No,26.58333333333333,61.36666666666667,-0.8216666666666667,0.4000000000000001,16.15,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Mike Minor,No,25.575,61.025000000000006,-5.285,-0.075,7.025,2022,-1.0083333333333293,-0.34166666666666146,-4.463333333333334,-0.4750000000000001,-9.124999999999998
Mike Tauchman,,20.0,33.3,-0.53,0.0,0.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Mike Wright Jr.,,22.35,57.400000000000006,-0.0849999999999999,0.0,0.8500000000000001,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Miles Mikolas,No,26.016666666666666,63.68333333333334,2.5866666666666664,0.4666666666666666,14.366666666666667,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Miles Mikolas,No,27.33333333333333,71.73333333333333,-1.1466666666666667,0.1666666666666666,11.3,2021,1.3166666666666629,8.049999999999997,-3.7333333333333334,-0.30000000000000004,-3.0666666666666664
Mitch Keller,No,25.766666666666666,57.26666666666667,0.3183333333333332,0.3499999999999999,11.216666666666669,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Mitch Keller,No,24.68,56.28,-3.916,0.26,7.24,2021,-1.086666666666666,-0.9866666666666717,-4.234333333333333,-0.08999999999999991,-3.9766666666666683
Mitch Moreland,,23.5,50.0,0.52,0.0,25.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Mitch White,No,26.21666666666667,60.2,-0.9183333333333334,0.0833333333333333,14.233333333333334,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Mitch White,No,24.3,59.01666666666667,-2.2066666666666666,0.2166666666666666,10.8,2022,-1.9166666666666679,-1.18333333333333,-1.288333333333333,0.1333333333333333,-3.4333333333333336
Mychal Givens,No,29.916666666666668,55.31666666666666,0.6616666666666667,0.0333333333333333,14.416666666666666,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Mychal Givens,No,28.83333333333333,57.61666666666667,0.7466666666666667,0.05,18.73333333333333,2022,-1.0833333333333393,2.3000000000000043,0.08499999999999996,0.016666666666666705,4.316666666666665
Nabil Crismatt,No,28.816666666666663,53.91666666666666,-0.5716666666666667,0.05,15.366666666666667,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Nabil Crismatt,No,29.933333333333334,58.51666666666667,0.2800000000000001,0.1333333333333333,15.316666666666668,2022,1.1166666666666707,4.600000000000016,0.8516666666666668,0.0833333333333333,-0.049999999999998934
Nash Walters,No,0.0,33.3,-0.41,0.0,-33.3,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Nate Fisher,No,24.0,54.5,1.51,0.0,-9.1,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Nate Jones,,24.5,69.73333333333333,-1.91,-0.2666666666666666,4.033333333333334,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Nate Pearson,,27.25,48.25,0.0150000000000001,0.0,-3.85,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Nathan Eovaldi,No,29.85,65.56666666666668,3.6216666666666666,0.95,20.95,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Nathan Eovaldi,No,28.23333333333333,67.18333333333334,0.1616666666666667,0.2,17.533333333333335,2022,-1.6166666666666707,1.61666666666666,-3.46,-0.75,-3.4166666666666643
Neftali Feliz,,24.066666666666663,73.56666666666666,-1.5,-0.0666666666666666,14.8,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Nestor Cortes,No,26.68,63.9,3.846,0.3399999999999999,17.880000000000003,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Nestor Cortes,No,28.3,67.21666666666667,5.253333333333333,0.5833333333333334,20.883333333333333,2022,1.620000000000001,3.31666666666667,1.4073333333333329,0.24333333333333346,3.0033333333333303
Nicholas Padilla,No,23.1,22.2,-1.6,0.0,-11.1,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Nick Allgeyer,,21.4,33.3,0.56,0.0,0.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Nick Anderson,,19.6,45.8,0.0,-0.2,-4.2,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Nick Duron,No,31.3,50.0,0.51,0.0,25.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Nick Gordon,No,10.933333333333332,26.83333333333333,-2.4766666666666666,-0.0666666666666666,-12.966666666666669,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Nick Lodolo,No,29.725,67.5,2.7375,0.45,20.575,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Nick Margevicius,,24.7,55.0,-9.12,0.0,8.3,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Nick Martinez,No,29.366666666666664,64.68333333333334,0.3983333333333332,0.0833333333333333,12.283333333333331,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Nick Maton,No,28.0,85.7,-1.195,0.0,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Nick Maton,No,75.0,100.0,0.12,0.0,100.0,2021,47.0,14.299999999999997,1.315,-0.0,100.0
Nick Mears,No,22.6,75.0,0.85,0.0,12.5,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Nick Mears,No,26.53333333333333,58.86666666666667,-2.6333333333333333,-0.0666666666666666,12.733333333333334,2021,3.93333333333333,-16.133333333333333,-3.4833333333333334,-0.0666666666666666,0.23333333333333428
Nick Neidert,No,24.175,66.025,0.0375,-0.0249999999999999,0.1499999999999999,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Nick Neidert,No,25.6,50.0,0.32,0.0,15.0,2022,1.4250000000000007,-16.025000000000006,0.28250000000000003,0.0249999999999999,14.85
Nick Nelson,No,21.56,51.67999999999999,-2.43,0.04,-5.539999999999999,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Nick Nelson,No,25.45,58.6,-0.24,0.1666666666666666,10.633333333333333,2022,3.8900000000000006,6.920000000000009,2.1900000000000004,0.1266666666666666,16.173333333333332
Nick Pivetta,No,27.03333333333333,63.85,0.4466666666666667,0.3999999999999999,16.849999999999998,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Nick Pivetta,No,26.916666666666668,60.23333333333333,-0.1183333333333333,0.2833333333333334,12.35,2022,-0.11666666666666359,-3.6166666666666742,-0.5650000000000001,-0.11666666666666653,-4.499999999999998
Nick Ramirez,,24.3,51.725,-0.9275,0.0,6.8,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Nick Sandlin,No,30.225,49.425,1.0625,0.125,21.575,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Nick Sandlin,No,27.73333333333333,54.63333333333333,0.9383333333333336,0.0333333333333333,10.65,2022,-2.4916666666666707,5.208333333333336,-0.12416666666666643,-0.0916666666666667,-10.924999999999999
